actual,predicted,error,brand,model,age
39950,41616.0,-1666.44921875,volvo,Volvo XC60,3
8750,10947.0,-2197.3154296875,opel,Opel Corsa,8
11990,18280.0,-6290.498046875,mercedes-benz,Mercedes-Benz ML 350,13
13995,16825.0,-2830.47265625,bmw,BMW 525,10
3899,4425.0,-525.5263671875,volkswagen,Volkswagen Passat Variant,18
9800,11881.0,-2080.537109375,opel,Opel Astra,8
65720,64065.0,1655.1484375,volkswagen,Volkswagen T6.1 California,1
28180,34592.0,-6412.1875,audi,Audi A1,1
16500,18815.0,-2314.759765625,renault,Renault Talisman,8
9790,13376.0,-3586.4931640625,hyundai,Hyundai i10,5
18750,19028.0,-277.740234375,dacia,Dacia Sandero,1
32890,30863.0,2026.578125,jeep,Jeep Renegade,1
16000,15293.0,706.634765625,mazda,Mazda 3,9
11900,10782.0,1117.640625,opel,Opel Adam,7
25590,16299.0,9290.5517578125,ford,Ford S-Max,8
33950,38884.0,-4933.57421875,mercedes-benz,Mercedes-Benz C 200,4
21980,18240.0,3739.916015625,mercedes-benz,Mercedes-Benz CLS 350,13
14370,14287.0,83.3017578125,ford,Ford Fiesta,5
103870,104179.0,-309.1875,porsche,Porsche Cayenne,5
36950,33634.0,3315.7421875,hyundai,Hyundai TUCSON,1
33390,31504.0,1886.15234375,land-rover,Land Rover Range Rover Evoque,6
18404,18086.0,318.40625,bmw,BMW 218,5
8950,8013.0,937.44677734375,opel,Opel Adam,9
2300,2430.0,-129.53076171875,opel,Opel Astra,17
13500,11544.0,1955.6025390625,volvo,Volvo V40,12
18999,19304.0,-305.369140625,renault,Renault Scenic,8
37599,32186.0,5412.888671875,bmw,BMW 530,7
107600,45962.0,61637.76953125,porsche,Porsche Cayenne,8
5600,7182.0,-1581.89013671875,bmw,BMW 320,19
22980,25366.0,-2385.95703125,ford,Ford Focus,5
16990,14294.0,2696.2958984375,mazda,Mazda MX-5,8
4800,5664.0,-863.55517578125,ford,Ford C-Max,12
27990,35253.0,-7262.91796875,toyota,Toyota Corolla,2
8999,9844.0,-844.9072265625,mercedes-benz,Mercedes-Benz C 180,15
17190,17491.0,-301.013671875,toyota,Toyota Yaris,6
15990,19654.0,-3664.0625,citroen,Citroen C4 Cactus,3
3990,6873.0,-2882.53369140625,dacia,Dacia Logan,9
14470,13020.0,1450.3779296875,jeep,Jeep Renegade,8
8000,10406.0,-2405.5244140625,audi,Audi A4,16
4990,3655.0,1334.589111328125,alfa-romeo,Alfa Romeo MiTo,15
11990,11695.0,295.21484375,skoda,Skoda Fabia,6
2999,2904.0,94.95166015625,mercedes-benz,Mercedes-Benz A 150,18
15450,15564.0,-114.1513671875,toyota,Toyota Yaris,8
84890,69568.0,15322.15625,volvo,Volvo XC90,1
21999,23829.0,-1830.349609375,seat,SEAT Ibiza,3
6950,9319.0,-2368.509765625,ford,Ford Transit Connect,12
30800,30462.0,338.23046875,alfa-romeo,Alfa Romeo Stelvio,5
21890,21915.0,-25.228515625,toyota,Toyota C-HR,5
19500,16650.0,2849.69921875,renault,Renault Koleos,7
26950,23153.0,3796.939453125,audi,Audi A7,9
4599,5384.0,-785.236328125,opel,Opel Astra,19
4999,8096.0,-3097.44140625,bmw,BMW 525,21
30968,33950.0,-2981.71875,volkswagen,Volkswagen Taigo,2
16990,13585.0,3405.1123046875,mercedes-benz,Mercedes-Benz CLK 280,17
53030,33115.0,19915.26171875,nissan,Nissan X-Trail,2
44750,36507.0,8242.57421875,volkswagen,Volkswagen T6 Caravelle,2
92000,38674.0,53326.3828125,bmw,BMW X6,4
8980,8768.0,211.5205078125,opel,Opel Insignia,12
19990,21320.0,-1329.615234375,skoda,Skoda Octavia,4
13999,12132.0,1867.3447265625,kia,Kia Sportage,11
14500,11861.0,2638.7265625,volkswagen,Volkswagen Beetle,10
18490,18994.0,-503.765625,mini,MINI One,4
7999,11789.0,-3790.4287109375,mercedes-benz,Mercedes-Benz SLK 230,23
31900,31973.0,-73.224609375,mercedes-benz,Mercedes-Benz A 180,3
3700,4630.0,-930.427734375,volkswagen,Volkswagen Golf,15
29880,24653.0,5227.236328125,toyota,Toyota Yaris,1
28490,23361.0,5129.107421875,opel,Opel Combo Life,2
4490,3597.0,892.701416015625,volkswagen,Volkswagen Polo,17
79999,89780.0,-9781.4140625,maserati,Maserati Levante,1
8500,9541.0,-1040.65234375,hyundai,Hyundai i30,9
11400,12426.0,-1026.357421875,volkswagen,Volkswagen Touran,12
10900,10996.0,-95.9384765625,fiat,Fiat 500,8
24390,19156.0,5234.353515625,audi,Audi A6,10
249899,248522.0,1377.203125,mercedes-benz,Mercedes-Benz S 65 AMG,5
31850,35793.0,-3942.5625,mercedes-benz,Mercedes-Benz CLA 200,4
7999,12064.0,-4065.2841796875,audi,Audi A6,13
19990,25061.0,-5071.341796875,infiniti,Infiniti Q30,8
35860,27616.0,8244.16015625,bmw,BMW 530,5
24950,19017.0,5932.9140625,audi,Audi TT,10
24490,26479.0,-1989.46484375,seat,SEAT Leon,3
3900,3406.0,493.607666015625,opel,Opel Astra,15
19490,25119.0,-5629.0625,volkswagen,Volkswagen Polo GTI,6
19760,19765.0,-4.794921875,opel,Opel Astra,5
14900,14687.0,213.068359375,volkswagen,Volkswagen Tiguan,12
20991,18407.0,2583.669921875,mercedes-benz,Mercedes-Benz GL 350,13
12990,14833.0,-1843.13671875,nissan,Nissan Juke,11
15490,15256.0,234.1396484375,volkswagen,Volkswagen Golf,10
25990,25104.0,885.798828125,mercedes-benz,Mercedes-Benz E 250,10
1500,3435.0,-1935.481201171875,citroen,Citroen C3,17
10499,10178.0,320.8525390625,bmw,BMW 320,10
31640,36025.0,-4384.67578125,volkswagen,Volkswagen Taigo,1
33390,37059.0,-3668.6015625,mini,MINI Cooper S,1
27390,28784.0,-1393.990234375,volvo,Volvo V60,5
11760,13316.0,-1555.6923828125,volkswagen,Volkswagen Golf Sportsvan,9
7899,9829.0,-1929.8037109375,ford,Ford Fiesta,8
26480,23096.0,3383.5625,skoda,Skoda Karoq,6
13990,18781.0,-4791.48828125,kia,Kia Picanto,1
5900,8606.0,-2705.9912109375,audi,Audi A4,18
29999,35707.0,-5707.52734375,bmw,BMW 118,2
12998,15159.0,-2161.1845703125,mercedes-benz,Mercedes-Benz C 200,8
29999,31317.0,-1318.20703125,land-rover,Land Rover Discovery Sport,4
31940,39016.0,-7075.7109375,volkswagen,Volkswagen Polo GTI,1
26890,27199.0,-308.5859375,mini,MINI Cooper S Clubman,6
15490,16916.0,-1425.822265625,opel,Opel Crossland X,5
54880,57903.0,-3022.55078125,toyota,Toyota Hilux,1
7990,9067.0,-1076.9443359375,volkswagen,Volkswagen Passat Variant,15
9999,10592.0,-592.6650390625,hyundai,Hyundai i20,8
6500,8167.0,-1666.56591796875,audi,Audi A3,12
11889,15926.0,-4036.54296875,renault,Renault Twingo,7
20450,23163.0,-2713.435546875,volvo,Volvo S60,6
22450,22620.0,-170.166015625,volkswagen,Volkswagen Caddy,5
2990,968.0,2022.3735961914062,ford,Ford Fiesta,21
46190,48514.0,-2324.4296875,ford,Ford Kuga,1
9990,12258.0,-2267.9423828125,renault,Renault Twingo,5
12980,14861.0,-1880.9208984375,fiat,Fiat 500,4
16990,15087.0,1903.2275390625,opel,Opel Astra,4
14500,16999.0,-2498.60546875,seat,SEAT Ibiza,4
15980,16637.0,-656.89453125,bmw,BMW 220,9
23890,23921.0,-31.40234375,jeep,Jeep Renegade,2
15900,20627.0,-4727.310546875,land-rover,Land Rover Discovery,8
23990,21682.0,2307.685546875,ford,Ford Focus,3
6999,9658.0,-2658.78125,mercedes-benz,Mercedes-Benz CLS 350,19
19999,27734.0,-7734.71875,audi,Audi TT,17
28999,31558.0,-2558.921875,mercedes-benz,Mercedes-Benz A 220,5
37900,40446.0,-2545.77734375,volvo,Volvo XC40,1
43890,45619.0,-1728.546875,kia,Kia Sportage,1
16900,16210.0,690.150390625,opel,Opel Cascada,8
4500,4724.0,-223.970703125,volkswagen,Volkswagen Golf,20
17470,18959.0,-1488.74609375,ford,Ford Focus,4
38990,42790.0,-3799.93359375,opel,Opel Movano,1
22000,20560.0,1440.1875,seat,SEAT Ateca,5
30750,31747.0,-996.734375,mercedes-benz,Mercedes-Benz C 250,7
25249,29415.0,-4166.056640625,renault,Renault Arkana,2
11950,13809.0,-1858.908203125,audi,Audi A3,12
27980,32615.0,-4634.572265625,mercedes-benz,Mercedes-Benz GLA 250,6
27500,28138.0,-638.470703125,mercedes-benz,Mercedes-Benz GLC 250,8
32500,12035.0,20464.9599609375,mercedes-benz,Mercedes-Benz G 300,24
23580,24803.0,-1222.998046875,opel,Opel Insignia,4
25700,23173.0,2527.36328125,peugeot,Peugeot 3008,5
6990,9877.0,-2886.6083984375,peugeot,Peugeot 208,8
2930,6361.0,-3431.38330078125,volkswagen,Volkswagen T4 Caravelle,28
23990,25738.0,-1747.59375,skoda,Skoda Superb,5
34469,38813.0,-4343.65234375,volkswagen,Volkswagen Golf,3
14703,16760.0,-2057.115234375,fiat,Fiat 500,2
12950,14595.0,-1644.7763671875,volkswagen,Volkswagen Golf Sportsvan,9
17450,16784.0,666.33203125,mini,MINI One,5
17250,14799.0,2451.4072265625,bmw,BMW 318,8
41240,46206.0,-4965.7109375,mini,MINI Cooper SD Countryman,2
21780,22748.0,-968.189453125,volkswagen,Volkswagen Golf Variant,4
51940,56180.0,-4239.5546875,toyota,Toyota RAV 4,2
2990,3273.0,-282.951416015625,fiat,Fiat Grande Punto,16
24880,25704.0,-823.732421875,opel,Opel Grandland,6
4999,3355.0,1644.410400390625,bmw,BMW 116,19
16900,19224.0,-2323.72265625,opel,Opel Crossland X,3
21480,22081.0,-600.94140625,volkswagen,Volkswagen Passat Variant,10
15750,16456.0,-705.64453125,mercedes-benz,Mercedes-Benz C 180,12
16180,17560.0,-1380.037109375,opel,Opel Corsa,3
25900,14954.0,10946.2490234375,opel,Opel Vivaro,6
14450,14906.0,-455.80078125,ford,Ford Fiesta,4
36990,22038.0,14952.13671875,opel,Opel Vivaro,6
15990,21128.0,-5137.6875,audi,Audi A3,8
74900,92405.0,-17504.859375,mercedes-benz,Mercedes-Benz G 63 AMG,10
2999,2208.0,791.128173828125,renault,Renault Clio,17
6600,8245.0,-1644.8056640625,bmw,BMW 118,13
22888,18302.0,4586.408203125,mini,MINI Cooper Clubman,5
19950,22409.0,-2459.01171875,hyundai,Hyundai i30,5
25930,24085.0,1845.162109375,seat,SEAT Alhambra,7
4950,4389.0,560.89892578125,ford,Ford Fusion,14
15690,15909.0,-218.5732421875,skoda,Skoda Octavia,7
43900,45563.0,-1663.16015625,kia,Kia Sportage,2
31000,29580.0,1420.0234375,mercedes-benz,Mercedes-Benz CLA 45 AMG,9
3800,3696.0,103.7958984375,opel,Opel Astra,15
22980,26648.0,-3668.392578125,renault,Renault Kadjar,3
3990,4755.0,-764.93212890625,toyota,Toyota Avensis,19
23500,28789.0,-5288.76171875,toyota,Toyota Corolla,4
8799,9999.0,-1200.4326171875,renault,Renault Clio,6
28750,27993.0,756.875,skoda,Skoda Kamiq,1
349900,333918.0,15981.875,lamborghini,Lamborghini Huracan,3
19490,15955.0,3534.65234375,skoda,Skoda Karoq,6
40950,38180.0,2770.25390625,skoda,Skoda Kodiaq,1
29500,27535.0,1965.2578125,mercedes-benz,Mercedes-Benz A 180,4
26168,30688.0,-4519.8828125,citroen,Citroen Jumper,3
14490,13993.0,497.19921875,smart,smart forTwo,8
13950,12205.0,1744.798828125,ford,Ford Grand C-Max,8
3490,4047.0,-556.564697265625,opel,Opel Meriva,15
9900,8359.0,1540.59765625,lancia,Lancia Ypsilon,13
6850,5696.0,1153.60498046875,opel,Opel Astra,15
36790,33634.0,3155.7421875,hyundai,Hyundai TUCSON,1
23990,24132.0,-142.154296875,skoda,Skoda Octavia,7
13890,14830.0,-939.896484375,opel,Opel Corsa,4
12000,12137.0,-136.8525390625,ford,Ford Kuga,11
56900,55316.0,1583.5078125,land-rover,Land Rover Range Rover Velar,4
10400,8778.0,1621.8291015625,volkswagen,Volkswagen Sharan,13
21985,22475.0,-489.744140625,opel,Opel Grandland X,6
15885,15763.0,121.8203125,mini,MINI One Cabrio,6
11450,14664.0,-3213.8994140625,mercedes-benz,Mercedes-Benz C 220,12
14580,15608.0,-1028.4111328125,audi,Audi A6,11
19500,16978.0,2521.583984375,ford,Ford S-Max,7
21900,17322.0,4577.9296875,hyundai,Hyundai Grand Santa Fe,10
9500,4213.0,5287.18798828125,bmw,BMW X3,20
20990,19880.0,1110.05078125,seat,SEAT Leon,5
29980,27755.0,2224.572265625,audi,Audi A1,2
10790,13187.0,-2396.5068359375,hyundai,Hyundai i10,5
39690,46236.0,-6545.78515625,porsche,Porsche Macan,8
46950,47309.0,-359.01171875,audi,Audi S5,5
11250,13477.0,-2227.1552734375,mini,MINI One,7
18499,23279.0,-4779.75,bmw,BMW 120,7
27950,28256.0,-305.833984375,audi,Audi A4,5
14099,14562.0,-463.2919921875,seat,SEAT Leon,9
4500,8056.0,-3555.6015625,mercedes-benz,Mercedes-Benz C 200,23
26590,32457.0,-5866.537109375,ford,Ford Focus,5
13990,15997.0,-2006.8564453125,renault,Renault Captur,6
7000,6616.0,384.23876953125,opel,Opel Adam,11
199990,185461.0,14529.203125,mercedes-benz,Mercedes-Benz SL 63 AMG,1
2590,1803.0,786.9305419921875,opel,Opel Zafira,24
16500,14940.0,1559.541015625,seat,SEAT Leon,8
20500,17554.0,2945.71875,toyota,Toyota C-HR,6
37444,36025.0,1419.32421875,volkswagen,Volkswagen T-Roc,1
18990,25829.0,-6838.7421875,citroen,Citroen Berlingo,5
7150,9658.0,-2507.78125,mercedes-benz,Mercedes-Benz C 350,18
22749,26161.0,-3412.044921875,ford,Ford Focus,4
38480,42263.0,-3782.5078125,bmw,BMW 530,4
25480,24845.0,635.015625,skoda,Skoda Karoq,5
13800,13452.0,347.65625,opel,Opel Mokka X,7
10990,11389.0,-398.74609375,citroen,Citroen C4,9
10000,7558.0,2441.8037109375,bmw,BMW 118,15
11990,23308.0,-11317.96484375,mercedes-benz,Mercedes-Benz B 200,9
22950,18530.0,4420.267578125,kia,Kia Sportage,7
129980,143236.0,-13256.421875,mercedes-benz,Mercedes-Benz AMG GT,5
24750,27060.0,-2310.15234375,mercedes-benz,Mercedes-Benz CLA 200,7
7600,8144.0,-544.17529296875,skoda,Skoda Fabia,12
13000,15478.0,-2478.2724609375,seat,SEAT Ibiza,6
31880,30254.0,1625.96484375,bmw,BMW 320,5
17650,16437.0,1212.6484375,hyundai,Hyundai KONA,5
1500,2718.0,-1218.3564453125,opel,Opel Movano,22
97999,106538.0,-8539.4140625,porsche,Porsche 991,8
29990,35329.0,-5339.453125,toyota,Toyota Corolla,2
7800,8745.0,-944.9775390625,bmw,BMW 523,16
20850,22398.0,-1548.390625,opel,Opel Insignia,5
25850,22470.0,3380.005859375,bmw,BMW 420,7
34890,29612.0,5277.80078125,bmw,BMW 520,5
3850,5420.0,-1569.52001953125,volkswagen,Volkswagen Golf,16
12950,13478.0,-527.994140625,volkswagen,Volkswagen Golf,11
16999,17867.0,-868.021484375,volkswagen,Volkswagen Golf,7
34290,37070.0,-2780.2421875,mini,MINI John Cooper Works Clubman,5
2990,3405.0,-414.5166015625,opel,Opel Astra,21
23880,26915.0,-3035.22265625,skoda,Skoda Octavia,4
19445,28966.0,-9521.326171875,ssangyong,SsangYong Tivoli,1
13950,10665.0,3285.201171875,ford,Ford Mondeo,10
3700,6867.0,-3166.81103515625,bmw,BMW 530,24
24950,28171.0,-3221.361328125,toyota,Toyota Yaris,2
35988,44116.0,-8127.9921875,isuzu,Isuzu D-Max,1
39850,17129.0,22721.390625,hyundai,Hyundai i30,5
19350,17624.0,1726.404296875,bmw,BMW X6,13
146900,140040.0,6859.703125,porsche,Porsche 991,8
15900,19908.0,-4008.12109375,honda,Honda Jazz,6
17250,19715.0,-2465.228515625,mini,MINI Cooper,5
24969,25065.0,-96.0390625,audi,Audi A1,4
1550,2086.0,-535.546875,volkswagen,Volkswagen Golf,25
24900,23620.0,1279.8359375,skoda,Skoda Kamiq,1
8650,8777.0,-126.5751953125,mercedes-benz,Mercedes-Benz E 280,18
24750,20553.0,4197.41796875,bmw,BMW 320,7
33990,32650.0,1339.869140625,skoda,Skoda Superb,5
29800,31350.0,-1549.666015625,volvo,Volvo V90,7
28950,22530.0,6420.33203125,mercedes-benz,Mercedes-Benz SLK 350,10
29470,30761.0,-1290.787109375,mercedes-benz,Mercedes-Benz C 200,5
13897,13754.0,142.814453125,volkswagen,Volkswagen Golf,9
82900,77864.0,5035.84375,volvo,Volvo XC90,2
7999,9486.0,-1486.95703125,bmw,BMW 525,13
12490,10555.0,1935.248046875,renault,Renault Clio,9
4200,10281.0,-6080.6025390625,toyota,Toyota Avensis,12
33410,23907.0,9503.33984375,jeep,Jeep Compass,3
28980,32042.0,-3061.5078125,land-rover,Land Rover Range Rover Evoque,5
22990,28128.0,-5138.486328125,seat,SEAT Leon,3
21490,23867.0,-2376.59765625,audi,Audi A5,10
7999,6034.0,1965.0048828125,opel,Opel Insignia,12
35740,38409.0,-2669.2265625,ford,Ford Kuga,2
20599,17481.0,3117.537109375,opel,Opel Astra,4
31390,33262.0,-1872.3515625,renault,Renault,1
31450,50941.0,-19490.75390625,bmw,BMW 240,5
8700,10141.0,-1440.6572265625,seat,SEAT Leon,11
29590,27869.0,1720.52734375,seat,SEAT Alhambra,5
39980,44747.0,-4767.17578125,seat,SEAT Ateca,1
12500,12166.0,334.2822265625,bmw,BMW 118,12
10450,9092.0,1358.2666015625,ford,Ford Fiesta,8
7490,8561.0,-1070.7109375,mercedes-benz,Mercedes-Benz A 160,14
34195,34430.0,-235.4296875,seat,SEAT Ateca,1
31985,31789.0,195.671875,seat,SEAT Ateca,2
24990,26259.0,-1268.51953125,hyundai,Hyundai IONIQ,3
26900,40736.0,-13836.1953125,mini,MINI Cooper SD Clubman,2
27450,32355.0,-4905.4765625,seat,SEAT Arona,2
36990,38461.0,-1471.25,kia,Kia Ceed / cee'd,1
18999,21449.0,-2449.712890625,bmw,BMW 120,8
1200,1954.0,-754.48291015625,volkswagen,Volkswagen Golf,23
36490,32200.0,4289.62109375,ford,Ford Focus,1
19990,19580.0,410.052734375,audi,Audi A6,9
63990,73912.0,-9922.453125,maserati,Maserati Ghibli,3
18975,16306.0,2669.2548828125,volkswagen,Volkswagen Passat,6
20990,19767.0,1223.23046875,mazda,Mazda CX-5,5
44990,33507.0,11483.30078125,ford,Ford Tourneo Custom,4
52490,45256.0,7233.76171875,volkswagen,Volkswagen Arteon,3
7900,9536.0,-1636.4638671875,citroen,Citroen C1,8
29990,29858.0,132.0546875,kia,Kia XCeed,2
58990,70278.0,-11288.3046875,toyota,Toyota,2
42950,47423.0,-4472.9140625,audi,Audi A6,2
13770,14342.0,-571.6748046875,toyota,Toyota,4
4980,7944.0,-2964.287109375,volvo,Volvo S80,24
184900,205852.0,-20951.671875,porsche,Porsche 991,6
12450,10810.0,1640.1484375,opel,Opel Corsa,5
64480,50616.0,13864.30078125,bmw,BMW i8,8
15440,19367.0,-3926.853515625,opel,Opel Astra,5
17895,16440.0,1455.2890625,opel,Opel Mokka X,6
35990,30819.0,5171.384765625,seat,SEAT Leon,2
32980,26480.0,6500.169921875,skoda,Skoda Kodiaq,5
40890,52866.0,-11976.13671875,bmw,BMW 220,1
30880,33187.0,-2307.18359375,mercedes-benz,Mercedes-Benz C 250,6
34450,30083.0,4367.27734375,nissan,Nissan Qashqai,2
17549,20590.0,-3041.171875,volkswagen,Volkswagen Golf Variant,7
21000,18403.0,2596.830078125,bmw,BMW 520,9
8990,17053.0,-8063.431640625,mercedes-benz,Mercedes-Benz ML 55 AMG,20
12500,11047.0,1453.1123046875,volkswagen,Volkswagen Golf,11
13999,15836.0,-1836.9306640625,volkswagen,Volkswagen Golf,9
1250,2556.0,-1306.48974609375,mercedes-benz,Mercedes-Benz A 140,22
7750,7386.0,363.94287109375,opel,Opel Corsa,11
6700,6876.0,-176.07958984375,bmw,BMW 320,16
19900,20529.0,-628.80859375,audi,Audi A3,8
10950,13035.0,-2084.880859375,skoda,Skoda Fabia,8
32900,29767.0,3132.572265625,volvo,Volvo XC60,6
14990,14820.0,169.5263671875,hyundai,Hyundai TUCSON,8
12599,10085.0,2513.5087890625,volkswagen,Volkswagen Passat Variant,13
33850,37394.0,-3544.125,ford,Ford S-Max,3
28700,29230.0,-530.265625,mercedes-benz,Mercedes-Benz C 200,5
2200,6142.0,-3942.4541015625,volkswagen,Volkswagen Sharan,18
21890,22336.0,-445.572265625,skoda,Skoda Kamiq,1
26188,33624.0,-7435.953125,skoda,Skoda Fabia,1
34749,32652.0,2097.00390625,renault,Renault Arkana,2
19799,16017.0,3781.501953125,bmw,BMW X3,13
14479,16011.0,-1531.8984375,seat,SEAT Leon,6
12490,13399.0,-908.7900390625,mercedes-benz,Mercedes-Benz E 200,12
15990,17974.0,-1983.7265625,volkswagen,Volkswagen Golf,8
27450,28981.0,-1530.94140625,peugeot,Peugeot 508,2
10300,10599.0,-299.0634765625,skoda,Skoda Fabia,7
6000,4135.0,1865.18212890625,opel,Opel Vivaro,15
7900,8440.0,-540.0908203125,volkswagen,Volkswagen Golf,15
20490,21691.0,-1201.458984375,fiat,Fiat Tipo,2
26450,26951.0,-500.98046875,toyota,Toyota Corolla,2
23950,23104.0,845.599609375,renault,Renault Megane,4
11550,12972.0,-1422.35546875,volkswagen,Volkswagen Passat CC,13
30990,33161.0,-2170.62890625,bmw,BMW 535,8
22890,25431.0,-2541.19140625,opel,Opel Mokka,2
34990,32790.0,2199.51953125,land-rover,Land Rover Range Rover Evoque,4
9850,8693.0,1156.6181640625,audi,Audi TT,18
22200,18537.0,3663.017578125,toyota,Toyota C-HR,5
18000,18330.0,-329.603515625,mercedes-benz,Mercedes-Benz CL 500,17
26950,39953.0,-13003.46875,mercedes-benz,Mercedes-Benz E 400,5
15500,24813.0,-9313.4765625,bmw,BMW X1,8
20459,21766.0,-1307.1328125,volkswagen,Volkswagen Passat Variant,4
14350,14198.0,152.0830078125,mercedes-benz,Mercedes-Benz E 300,14
17990,26371.0,-8381.43359375,mercedes-benz,Mercedes-Benz GLA 250,6
15800,16636.0,-835.55078125,skoda,Skoda Octavia,9
179980,88677.0,91303.4296875,cadillac,Cadillac Escalade,2
59300,41488.0,17811.98828125,mercedes-benz,Mercedes-Benz Marco Polo,7
89900,85766.0,4133.8515625,porsche,Porsche Macan,4
62500,69292.0,-6791.5,porsche,Porsche 911,17
18390,19435.0,-1044.505859375,dacia,Dacia Duster,4
28990,30454.0,-1464.064453125,kia,Kia Sportage,2
4490,3899.0,590.508544921875,ford,Ford Fiesta,14
5500,6844.0,-1344.22021484375,skoda,Skoda Fabia,13
63930,50258.0,13671.86328125,audi,Audi A6 allroad,4
49890,40915.0,8975.15625,volkswagen,Volkswagen Caddy,1
3290,5251.0,-1960.82470703125,peugeot,Peugeot 307,17
3800,3806.0,-5.684814453125,ford,Ford Fiesta,14
23950,22461.0,1488.759765625,mitsubishi,Mitsubishi Outlander,5
38770,43315.0,-4544.9453125,audi,Audi A6,6
6700,6338.0,362.49853515625,mercedes-benz,Mercedes-Benz E 200,18
23990,21499.0,2491.16015625,bmw,BMW X3,8
15555,14006.0,1548.703125,volkswagen,Volkswagen Tiguan,10
10980,13019.0,-2038.8671875,opel,Opel Adam,9
990,1465.0,-474.873291015625,volkswagen,Volkswagen Polo,21
17950,18302.0,-351.591796875,mini,MINI Cooper,5
14991,18181.0,-3189.654296875,volkswagen,Volkswagen Golf,7
7490,8525.0,-1035.1376953125,skoda,Skoda Rapid/Spaceback,11
25950,28433.0,-2483.205078125,mercedes-benz,Mercedes-Benz Vito,5
48950,39612.0,9337.84375,kia,Kia Sportage,1
8500,10465.0,-1965.498046875,skoda,Skoda Superb,14
5999,6097.0,-97.73486328125,skoda,Skoda Citigo,11
6300,7544.0,-1243.5537109375,audi,Audi A6,20
9790,8575.0,1214.6298828125,opel,Opel Zafira Tourer,12
13800,14091.0,-291.0751953125,ford,Ford Fiesta,4
17998,23448.0,-5450.177734375,opel,Opel Insignia,5
26990,31260.0,-4269.591796875,volkswagen,Volkswagen T-Cross,3
25490,33429.0,-7939.42578125,mercedes-benz,Mercedes-Benz A 220,6
19490,19058.0,431.927734375,volkswagen,Volkswagen Tiguan,8
31675,30870.0,804.8515625,audi,Audi Q3,4
6490,12656.0,-6166.384765625,volkswagen,Volkswagen Golf,12
27990,25999.0,1990.921875,kia,Kia Niro,4
32890,32298.0,591.751953125,audi,Audi A5,5
26790,27332.0,-542.49609375,bmw,BMW 550,10
24180,21685.0,2494.587890625,seat,SEAT Leon,3
29850,28886.0,963.60546875,land-rover,Land Rover Range Rover Evoque,4
3200,4666.0,-1466.29833984375,mercedes-benz,Mercedes-Benz C 180,23
24990,30462.0,-5471.76953125,skoda,Skoda Superb,5
6500,8091.0,-1591.4658203125,ford,Ford Fiesta,11
7990,9222.0,-1232.0439453125,audi,Audi A5,13
1700,3487.0,-1786.530029296875,skoda,Skoda Roomster,17
5750,10166.0,-4415.873046875,mercedes-benz,Mercedes-Benz CLK 320,21
23980,26246.0,-2266.322265625,volvo,Volvo XC40,5
40999,35814.0,5184.75390625,bmw,BMW 220,2
7550,5536.0,2013.95166015625,volkswagen,Volkswagen Golf,15
4950,4313.0,637.36328125,volkswagen,Volkswagen Golf,17
47850,50572.0,-2721.96484375,mercedes-benz,Mercedes-Benz E 43 AMG,6
12980,12554.0,426.0302734375,skoda,Skoda Rapid/Spaceback,7
33990,35079.0,-1089.328125,volkswagen,Volkswagen T-Roc,1
27590,29716.0,-2126.384765625,mazda,Mazda CX-5,5
6950,6156.0,793.75732421875,volkswagen,Volkswagen Beetle,17
67590,50190.0,17399.55859375,audi,Audi A6,1
4999,7180.0,-2181.3154296875,opel,Opel Astra,10
24979,24841.0,137.78515625,volkswagen,Volkswagen T-Cross,2
13488,16705.0,-3217.05859375,citroen,Citroen C4,8
66600,60576.0,6024.49609375,porsche,Porsche Boxster,7
10950,10338.0,612.2138671875,skoda,Skoda Octavia,8
11990,28399.0,-16409.099609375,porsche,Porsche Cayenne,14
6200,6379.0,-179.12646484375,skoda,Skoda Octavia,12
30900,34212.0,-3311.578125,volkswagen,Volkswagen Touareg,7
7950,10314.0,-2364.1767578125,mercedes-benz,Mercedes-Benz Viano,20
10980,11468.0,-487.52734375,opel,Opel Mokka,10
389000,352946.0,36053.6875,lamborghini,Lamborghini Huracan,3
24950,29610.0,-4660.0390625,mercedes-benz,Mercedes-Benz E 220,7
4900,6353.0,-1452.94189453125,daihatsu,Daihatsu Sirion,15
21950,19236.0,2714.416015625,fiat,Fiat 500C,1
31990,28691.0,3299.392578125,toyota,Toyota Yaris Cross,2
6290,5979.0,310.890625,audi,Audi TT,21
89000,47147.0,41853.45703125,mercedes-benz,Mercedes-Benz S 500,8
19695,18995.0,699.568359375,volkswagen,Volkswagen Golf,7
66950,59340.0,7609.9453125,land-rover,Land Rover Range Rover Sport,5
14250,16945.0,-2695.337890625,volkswagen,Volkswagen Passat Variant,8
24500,21443.0,3057.49609375,mercedes-benz,Mercedes-Benz E 250,10
17000,22946.0,-5946.416015625,alfa-romeo,Alfa Romeo Giulietta,13
15780,17035.0,-1255.1171875,volkswagen,Volkswagen Polo,5
34980,27178.0,7801.65625,toyota,Toyota Proace,6
7980,8472.0,-492.4140625,volkswagen,Volkswagen Golf,13
48940,45353.0,3586.7109375,alfa-romeo,Alfa Romeo Giulia,1
13888,13632.0,255.740234375,bmw,BMW 316,11
25875,21926.0,3949.326171875,opel,Opel Insignia,5
94900,84210.0,10690.5,mercedes-benz,Mercedes-Benz GLE 400,2
