actual,predicted,error,brand,model,age
68780,70470.0,-1689.6277669731935,volkswagen,Volkswagen T6.1 California,1
72450,54266.0,18183.957909640012,volkswagen,Volkswagen Touareg,3
23749,21827.0,1921.742169637204,skoda,Skoda Octavia,6
39950,45605.0,-5655.209159876387,mercedes-benz,Mercedes-Benz GLE 350,6
19990,19864.0,125.69806977305416,ford,Ford Tourneo Courier,4
69990,44064.0,25926.019053137148,audi,Audi A6,1
29990,30655.0,-665.296358415806,ford,Ford Focus,1
19999,21092.0,-1093.2171968187868,fiat,Fiat 124 Spider,6
2299,-2103.0,4402.194520145691,volkswagen,Volkswagen Polo,18
45890,43978.0,1912.3163737615323,volvo,Volvo XC60,2
11990,9777.0,2212.577919284802,dacia,Dacia Sandero,6
12999,14380.0,-1380.5855012461398,kia,Kia Ceed SW / cee'd SW,6
57850,41391.0,16459.366961591753,mercedes-benz,Mercedes-Benz GLA 200,1
88850,84049.0,4801.058296419113,audi,Audi Q8,1
4000,6035.0,-2034.8794956063284,bmw,BMW 116,14
17000,19961.0,-2960.707173351533,volkswagen,Volkswagen Beetle,11
5900,2723.0,3177.2179353626216,opel,Opel Astra,16
10850,12528.0,-1677.5226504217426,ford,Ford Transit,15
11600,11179.0,420.79579717239176,volkswagen,Volkswagen CC,10
49990,55654.0,-5664.451009862001,porsche,Porsche Cayenne,7
122900,137744.0,-14843.914939179842,porsche,Porsche 991,7
5700,5365.0,334.91070716389913,skoda,Skoda Octavia,15
29390,30504.0,-1113.5024049978383,seat,SEAT Arona,1
13600,13840.0,-239.51608109697736,dacia,Dacia Sandero,4
5999,4257.0,1742.0143106673859,volkswagen,Volkswagen Golf,16
22300,25610.0,-3310.396899549294,volkswagen,Volkswagen Golf,6
12950,14958.0,-2008.3358198945825,volvo,Volvo V40,10
20590,20921.0,-331.1101540076197,seat,SEAT Ibiza,2
1999,-1728.0,3726.927697028357,ford,Ford Fiesta,17
3450,-1412.0,4861.922752936207,kia,Kia Picanto,10
13890,14058.0,-168.1334385891023,nissan,Nissan NV300,6
23460,24116.0,-655.6675561532829,jeep,Jeep Compass,5
23999,27909.0,-3909.5835421916127,mercedes-benz,Mercedes-Benz CLA 200,7
71210,68778.0,2432.4879551181803,volkswagen,Volkswagen T6.1 California,2
9990,10034.0,-43.749828058524145,peugeot,Peugeot 3008,12
20999,22779.0,-1780.4465250903959,hyundai,Hyundai i30,6
8350,5164.0,3185.81818275612,volkswagen,Volkswagen up!,11
6400,11949.0,-5549.275662269243,volkswagen,Volkswagen Passat,12
14999,20581.0,-5581.729952816848,seat,SEAT Leon,4
20860,15789.0,5071.0508693765205,seat,SEAT Arona,6
26045,28201.0,-2155.968966248656,renault,Renault Kangoo,2
21500,21697.0,-197.0118765067673,audi,Audi Q2,6
14900,16570.0,-1670.2413667600886,renault,Renault Kadjar,8
2700,-2111.0,4810.926170823215,ford,Ford Mondeo,19
5500,3928.0,1572.2892576287613,fiat,Fiat Doblo,12
12990,13345.0,-354.9288721188532,audi,Audi A3,10
65000,34403.0,30596.878554715586,audi,Audi A7,6
1550,-1633.0,3183.3854780738147,bmw,BMW 316,22
26280,24344.0,1936.2282112736611,bmw,BMW 118,4
19990,19977.0,12.7583529304502,volkswagen,Volkswagen Golf Sportsvan,6
15980,13046.0,2934.254104645943,mercedes-benz,Mercedes-Benz A 180,12
34490,30215.0,4274.659414818801,volkswagen,Volkswagen Golf,7
12300,13391.0,-1091.0024525091649,bmw,BMW 116,11
37500,43852.0,-6352.3401568884,bmw,BMW 650,8
28885,31586.0,-2701.2197616661833,bmw,BMW X2,6
8900,9266.0,-365.8555726945651,volkswagen,Volkswagen Golf Plus,13
12800,7855.0,4944.709097033974,fiat,Fiat 500C,8
