actual,predicted,error,brand,model,age
4990,-2236.0,7225.83592940474,skoda,Skoda Fabia,17
18490,23469.0,-4979.095774913854,mazda,Mazda 2,2
5985,11571.0,-5586.003174720783,volkswagen,Volkswagen Golf Variant,13
2990,-3029.0,6018.53531767242,citroen,Citroen C1,12
13900,18920.0,-5020.276558110185,mercedes-benz,Mercedes-Benz GLK 220,11
68950,68119.0,830.683599399199,jaguar,Jaguar F-Pace,3
3850,2047.0,1803.49132383514,seat,SEAT Mii,9
25900,36109.0,-10208.682744850194,opel,Opel Grandland X,3
66985,56645.0,10339.595665515619,audi,Audi A6,2
15950,16996.0,-1045.5473956782116,renault,Renault Captur,5
17990,17295.0,694.5935935579655,hyundai,Hyundai i20,4
34899,37545.0,-2646.119405836529,mercedes-benz,Mercedes-Benz GLC 250,6
20650,24384.0,-3734.2486783643435,volkswagen,Volkswagen Golf,5
8500,12060.0,-3559.6556232787334,opel,Opel Insignia,11
23290,23512.0,-221.8214061745566,audi,Audi A4,6
14240,15378.0,-1137.6484904836907,skoda,Skoda Rapid/Spaceback,7
17500,22967.0,-5467.02429824679,bmw,BMW 120,7
67388,65738.0,1649.9452361576987,audi,Audi Q7,1
24580,28123.0,-3543.43527107509,seat,SEAT Arona,1
49610,47925.0,1685.0435124597134,mercedes-benz,Mercedes-Benz CLA 35 AMG,4
20930,28752.0,-7822.013981307191,skoda,Skoda Octavia,6
1699,-385.0,2084.4912469706796,mercedes-benz,Mercedes-Benz C 180,20
28990,41048.0,-12058.482043766155,volkswagen,Volkswagen Touareg,9
5900,4962.0,938.0005820763108,toyota,Toyota Previa,18
11489,11527.0,-37.99004372377749,hyundai,Hyundai i30,8
7500,5668.0,1831.9964309114257,peugeot,Peugeot 208,11
29990,47300.0,-17310.04751603765,volkswagen,Volkswagen Golf,5
11829,13555.0,-1726.083625020634,skoda,Skoda Yeti,11
18949,17994.0,954.8016654659368,seat,SEAT Leon,5
25490,22804.0,2685.6818406753446,peugeot,Peugeot Rifter,5
13900,18622.0,-4722.363964940487,volkswagen,Volkswagen Caddy,10
18888,19657.0,-768.7268539056677,seat,SEAT Leon,4
38999,52323.0,-13324.152781053104,audi,Audi RS3,8
32790,31085.0,1704.8898861763446,mazda,Mazda 6,5
28960,33636.0,-4675.688049322474,bmw,BMW 220,6
1690,-8135.0,9825.42601666685,opel,Opel Meriva,19
9900,12586.0,-2685.543379583596,opel,Opel Adam,6
17550,22000.0,-4450.265966638246,dacia,Dacia Sandero,2
23790,25931.0,-2141.174674303511,seat,SEAT Arona,1
12300,22311.0,-10010.889233472495,volvo,Volvo V60,7
7900,8056.0,-156.11559903202397,mercedes-benz,Mercedes-Benz ML 270,19
74990,80123.0,-5133.073593079025,porsche,Porsche Cayenne,5
12300,14929.0,-2629.0904458314526,peugeot,Peugeot Partner,7
11990,-9753.0,21742.76189658011,volkswagen,Volkswagen T4 Caravelle,25
1750,1366.0,383.9093950490933,opel,Opel Astra,15
39840,44696.0,-4855.665986560147,bmw,BMW 530,5
35490,31362.0,4127.626304380887,ford,Ford Transit Custom,2
4499,-355.0,4853.510131249353,volkswagen,Volkswagen Polo,10
44900,48443.0,-3542.838098395754,land-rover,Land Rover Range Rover Sport,7
8299,11711.0,-3412.1249683028655,volkswagen,Volkswagen Passat Variant,11
41990,57005.0,-15015.167205867161,audi,Audi SQ5,6
16000,17255.0,-1255.3360740416902,audi,Audi A3,10
34500,36206.0,-1705.9785788712252,kia,Kia Sportage,3
11800,11765.0,35.198813314164,hyundai,Hyundai i30,11
16974,16354.0,620.2690971316115,toyota,Toyota Yaris,7
13350,20979.0,-7628.7827091061445,opel,Opel Corsa,3
13333,18290.0,-4956.625500619441,opel,Opel Adam,7
18900,17139.0,1760.6198489733943,mazda,Mazda CX-5,5
24500,20828.0,3672.0567340248053,mini,MINI Cooper Cabrio,5
20900,17430.0,3470.3088803948194,opel,Opel Zafira,5
4000,11627.0,-7627.168791359887,bmw,BMW X3,16
13990,16125.0,-2135.093018749989,mercedes-benz,Mercedes-Benz A 180,8
14850,26375.0,-11524.952339933207,mercedes-benz,Mercedes-Benz C 350,16
20210,22616.0,-2405.6387680221014,mini,MINI Cooper,5
21130,27162.0,-6032.1593392346,skoda,Skoda Octavia,3
11900,18952.0,-7052.150666954651,volkswagen,Volkswagen Golf Variant,8
13000,16257.0,-3257.2623093436814,mercedes-benz,Mercedes-Benz E 220,13
21688,26311.0,-4622.756355590005,renault,Renault Talisman,5
52388,55329.0,-2940.6539087195706,mercedes-benz,Mercedes-Benz A 35 AMG,2
14899,31217.0,-16317.781897405042,renault,Renault Megane,8
16485,16478.0,7.310527983332577,dacia,Dacia Duster,5
5000,4815.0,184.97353108912648,ford,Ford Mondeo,15
3990,2049.0,1940.933448576503,skoda,Skoda Fabia,13
10399,11391.0,-991.973705635035,renault,Renault Captur,7
48499,49605.0,-1106.2476249158717,bmw,BMW 740,6
2700,-88.0,2788.414418667584,mercedes-benz,Mercedes-Benz A 160,18
19388,20190.0,-801.6907552775956,mini,MINI Cooper Clubman,5
33999,38851.0,-4851.638575856516,ford,Ford Edge,4
10000,5271.0,4728.846887521984,bmw,BMW 318,15
33490,26455.0,7035.4331522427965,ford,Ford Puma,3
34900,31378.0,3521.9549904067935,audi,Audi Q3,5
27490,32359.0,-4869.346753179336,renault,Renault Kangoo,1
26446,19896.0,6550.018993052006,nissan,Nissan Navara,4
15499,17580.0,-2081.280985005935,opel,Opel Crossland X,6
19990,22179.0,-2189.4586915745967,audi,Audi A5,9
9900,7161.0,2739.243582032899,nissan,Nissan NV200,8
18900,21152.0,-2252.114223852539,mercedes-benz,Mercedes-Benz SLK 200,13
19900,25107.0,-5207.233423136786,audi,Audi A5,8
68000,67127.0,873.4380810405419,audi,Audi RS3,3
30470,35298.0,-4828.428136669463,volkswagen,Volkswagen Taigo,1
7900,9909.0,-2008.7196290343618,volkswagen,Volkswagen Eos,11
47488,49518.0,-2030.249073073799,jaguar,Jaguar F-Type,3
21990,20926.0,1064.4488385957593,skoda,Skoda Octavia,6
10900,8876.0,2023.7500267097894,hyundai,Hyundai i10,6
39890,38023.0,1866.549336840515,audi,Audi A6,6
1250,-2004.0,3253.61979746605,bmw,BMW 320,23
7500,10594.0,-3093.8634004092564,ford,Ford Focus,8
4900,-1345.0,6244.803615612345,skoda,Skoda Fabia,14
28490,31959.0,-3468.654758028315,fiat,Fiat Tipo,2
19870,15435.0,4434.594288444901,seat,SEAT Leon,4
8500,2099.0,6400.726311203296,opel,Opel Vivaro,19
2950,-3775.0,6724.613037237545,opel,Opel Corsa,16
2590,-6262.0,8851.93404900475,opel,Opel Corsa,20
3999,1917.0,2081.9071602700933,volkswagen,Volkswagen Caddy,17
39100,35308.0,3791.941712011874,mercedes-benz,Mercedes-Benz GLC 200,5
40620,40854.0,-233.5049312269257,volkswagen,Volkswagen Tiguan,3
53000,47260.0,5739.70592108518,ford,Ford Ranger,1
31950,28806.0,3143.6018556287636,mercedes-benz,Mercedes-Benz C 220,7
36900,35849.0,1051.4711776391414,skoda,Skoda Karoq,1
60509,42379.0,18129.549491922553,audi,Audi TT,1
27750,35288.0,-7537.655730505197,volkswagen,Volkswagen Golf,5
17500,17073.0,426.8126184297398,mercedes-benz,Mercedes-Benz A 180,11
17540,22070.0,-4530.2333923041915,seat,SEAT Ibiza,2
9700,20297.0,-10597.027569464102,mercedes-benz,Mercedes-Benz SLK 350,20
7200,5695.0,1504.6022720835426,renault,Renault Twingo,7
1400,-3796.0,5196.1785726370945,mercedes-benz,Mercedes-Benz C 180,23
97973,71931.0,26041.698503884036,land-rover,Land Rover Discovery,1
17900,22939.0,-5039.455033868257,nissan,Nissan Micra,2
449990,386991.0,62999.20141466695,ferrari,Ferrari 488,3
29599,32106.0,-2506.5161040063686,mercedes-benz,Mercedes-Benz GLA 220,5
8900,17915.0,-9014.848145046988,mercedes-benz,Mercedes-Benz E 320,17
9900,16111.0,-6211.497630827367,volkswagen,Volkswagen Beetle,11
19880,24090.0,-4209.983014896672,volkswagen,Volkswagen Polo,3
8900,11483.0,-2582.5827974066124,mercedes-benz,Mercedes-Benz A 180,14
18000,20811.0,-2811.0650203717014,opel,Opel Crossland,2
20500,21051.0,-551.4756338039406,bmw,BMW X1,7
62979,69276.0,-6297.45242081082,audi,Audi TT RS,3
28500,24878.0,3621.5842345771634,bmw,BMW 420,9
13950,9813.0,4137.397168206544,seat,SEAT Leon,7
11990,12749.0,-758.9625101116635,volkswagen,Volkswagen Passat Variant,12
18500,28061.0,-9561.159671343412,bmw,BMW X1,9
3799,-3550.0,7349.305324535166,renault,Renault Grand Scenic,17
10990,14555.0,-3565.1357944363754,renault,Renault Twingo,5
43990,34253.0,9736.93706068401,peugeot,Peugeot 308,2
16289,14954.0,1335.0151478124917,skoda,Skoda Octavia,4
26900,30810.0,-3910.4394588298856,audi,Audi A4,6
13000,14428.0,-1428.4147333376877,bmw,BMW 320,11
28999,38434.0,-9435.44939653806,bmw,BMW 230,6
22890,28436.0,-5546.015809434226,opel,Opel Crossland,2
17430,24492.0,-7061.684785379497,mercedes-benz,Mercedes-Benz E 250,11
32400,31472.0,928.2830707278263,volkswagen,Volkswagen Taigo,1
25390,31250.0,-5860.420012258677,ford,Ford Mondeo,5
9950,8997.0,953.0142050584218,opel,Opel Corsa,7
34995,30942.0,4053.45367364266,ford,Ford Ranger,8
17395,12047.0,5347.917648868377,bmw,BMW 116,8
13990,11106.0,2884.1838881699477,volkswagen,Volkswagen Golf,9
175000,186444.0,-11444.336453166266,bentley,Bentley Continental GT,6
37980,55460.0,-17480.102155285407,audi,Audi A6,2
31580,35748.0,-4168.290235436187,volkswagen,Volkswagen Arteon,6
26290,39438.0,-13148.085255169033,seat,SEAT Leon,6
24500,25080.0,-580.2810823802174,volkswagen,Volkswagen Tiguan,7
45900,44522.0,1377.6620037213797,land-rover,Land Rover Range Rover Velar,5
22990,29157.0,-6166.670427518657,kia,Kia Stonic,1
37950,75652.0,-37702.240071291875,mercedes-benz,Mercedes-Benz GL 63 AMG,11
17590,19543.0,-1953.07647136605,seat,SEAT Arona,6
67980,42896.0,25084.4293899838,volkswagen,Volkswagen T6 Multivan,3
3000,-7204.0,10204.464829450375,mercedes-benz,Mercedes-Benz A 140,23
15300,15707.0,-407.08303807097036,mini,MINI Cooper SD Countryman,8
8995,17291.0,-8296.302784380834,citroen,Citroen C3 Aircross,6
29990,26283.0,3706.9354551494216,volkswagen,Volkswagen Crafter,7
19779,27799.0,-8019.568769013236,fiat,Fiat Tipo,1
26896,22481.0,4414.94257354382,bmw,BMW 320,5
24900,31134.0,-6233.588830697347,audi,Audi A4,5
31690,28096.0,3594.4263255848964,audi,Audi A3,5
13999,14918.0,-918.6856980151642,volkswagen,Volkswagen Golf,10
3599,1643.0,1955.7735921834974,volkswagen,Volkswagen Golf,16
16990,21946.0,-4956.488915420046,volkswagen,Volkswagen Golf,6
38990,36009.0,2981.123216770604,mazda,Mazda CX-5,1
25790,26873.0,-1083.048688214054,mazda,Mazda CX-30,5
13999,14388.0,-389.3173525817383,bmw,BMW 120,10
25850,55693.0,-29843.0414355002,audi,Audi RS5,10
12490,14469.0,-1979.2929936022629,opel,Opel Corsa,6
49690,48772.0,917.9202228491631,bmw,BMW 235,2
28480,34487.0,-6007.375166432117,bmw,BMW 120,4
4795,-39.0,4834.443142135646,bmw,BMW 120,19
10500,8632.0,1868.146902325012,volkswagen,Volkswagen Jetta,13
14990,18406.0,-3416.0771289113836,toyota,Toyota Yaris,7
18990,23518.0,-4527.996749533308,jeep,Jeep Compass,7
14950,10581.0,4368.619808311978,audi,Audi A3,10
13479,10181.0,3297.7365381016934,kia,Kia Ceed / cee'd,5
13499,11643.0,1855.578434600542,renault,Renault Captur,8
59950,40729.0,19220.70629467869,bmw,BMW 520,1
3990,-3446.0,7435.753126429976,ford,Ford Focus,20
34250,35959.0,-1709.3602145352925,jaguar,Jaguar E-Pace,4
5850,4130.0,1719.5191921064943,mercedes-benz,Mercedes-Benz B 150,15
16900,16675.0,225.42093034652498,seat,SEAT Leon,5
13930,12102.0,1827.6071852742207,opel,Opel Crossland X,5
32999,34676.0,-1677.4835673166963,kia,Kia Sportage,1
8499,4770.0,3729.408828720687,opel,Opel Adam,10
12150,21145.0,-8994.737389577796,opel,Opel Astra,8
36999,69856.0,-32857.172158677495,bmw,BMW M5,12
19930,23563.0,-3633.1338917561843,skoda,Skoda Octavia,6
20890,19436.0,1454.3594348040497,skoda,Skoda Karoq,6
700,-3626.0,4326.177444718458,rover,Rover 75,24
13300,17087.0,-3787.460750551112,audi,Audi A6,13
13870,12584.0,1285.8555748606923,toyota,Toyota Aygo,6
19987,27192.0,-7205.159201838265,volkswagen,Volkswagen Passat Variant,9
20055,17731.0,2324.362406480359,kia,Kia Stonic,5
32130,31341.0,788.6744691559979,mazda,Mazda MX-5,3
3999,699.0,3300.4698250083966,opel,Opel Zafira,18
22988,20229.0,2758.6132579576515,kia,Kia Ceed / cee'd,5
11950,10257.0,1692.8709847278842,audi,Audi A1,9
33770,33979.0,-209.28822059785307,volkswagen,Volkswagen Tiguan Allspace,5
29000,32249.0,-3248.8766684411603,opel,Opel Combo Life,2
8990,9786.0,-795.6592767655493,mazda,Mazda 3,11
3300,4666.0,-1365.877715509865,mercedes-benz,Mercedes-Benz A 180,16
27550,34160.0,-6609.781295742316,hyundai,Hyundai KONA,2
12999,15283.0,-2284.252056781237,opel,Opel Mokka,11
10990,10738.0,252.39089874719866,opel,Opel Mokka,10
39900,33397.0,6502.976345577263,volvo,Volvo XC60,4
23880,22611.0,1269.000489804912,seat,SEAT Leon,5
4140,4069.0,71.10079979315196,bmw,BMW 118,14
28990,12310.0,16679.97087877353,peugeot,Peugeot 5008,3
19950,33945.0,-13995.081007504894,volkswagen,Volkswagen Golf,12
16980,18413.0,-1433.3990899787314,alfa-romeo,Alfa Romeo Giulietta,7
16990,23404.0,-6413.728715518089,opel,Opel Mokka X,6
30890,34371.0,-3480.7553706545004,toyota,Toyota Corolla,1
44890,50612.0,-5722.300801127021,audi,Audi A6,5
4990,918.0,4071.6206446604992,volkswagen,Volkswagen T5 Transporter,18
35900,23672.0,12228.151950581418,volkswagen,Volkswagen T6 Multivan,8
11905,16391.0,-4485.896864540762,opel,Opel Astra,8
74490,69981.0,4509.265703949786,jeep,Jeep Wrangler,1
43990,48381.0,-4390.972974211749,hyundai,Hyundai TUCSON,1
28499,33722.0,-5222.549369220884,kia,Kia Ceed / cee'd,2
16970,25797.0,-8826.849055924911,opel,Opel Corsa,2
25988,35706.0,-9718.122380467721,skoda,Skoda Fabia,1
27490,27871.0,-380.801448737373,peugeot,Peugeot 3008,5
20970,25270.0,-4300.492802634872,peugeot,Peugeot 208,2
19890,23118.0,-3227.955284739557,volkswagen,Volkswagen T-Roc,5
25450,28870.0,-3419.9483024562287,seat,SEAT Ateca,5
17489,16262.0,1226.9990164446226,seat,SEAT Ateca,7
9499,9806.0,-306.500151480559,volkswagen,Volkswagen Golf Plus,12
6600,6649.0,-49.11230939652887,volkswagen,Volkswagen Golf Cabriolet,12
69999,88386.0,-18386.718680249032,land-rover,Land Rover Range Rover Velar,1
47690,49161.0,-1471.0112400308135,bmw,BMW 135,2
9940,7747.0,2193.1378954347565,bmw,BMW 318,13
19900,23645.0,-3745.4475325522653,bmw,BMW 525,9
2999,-3724.0,6722.907488688874,mazda,Mazda 2,17
27500,24476.0,3024.028064041544,volkswagen,Volkswagen Sharan,9
44888,16676.0,28212.474910519828,mercedes-benz,Mercedes-Benz V 220,9
33990,31663.0,2327.0665901019056,seat,SEAT Tarraco,5
7800,4186.0,3613.9004242640876,seat,SEAT Ibiza,8
28950,22801.0,6148.56043292582,volkswagen,Volkswagen T6 Multivan,8
98490,100476.0,-1986.0152371848235,jaguar,Jaguar F-Type,3
41055,34845.0,6209.909991232693,mercedes-benz,Mercedes-Benz GLC 250,7
6300,1163.0,5136.519323907112,mazda,Mazda 2,11
5950,7217.0,-1267.221671881929,mercedes-benz,Mercedes-Benz CLK 320,25
17490,25274.0,-7784.409353208568,peugeot,Peugeot 308,4
12990,8460.0,4529.813168273842,opel,Opel Insignia,8
44900,26974.0,17926.35419848057,seat,SEAT Tarraco,3
13999,18320.0,-4320.61147703297,audi,Audi A3,14
28900,33866.0,-4965.820418478834,bmw,BMW 335,8
30990,35341.0,-4350.63930066333,hyundai,Hyundai i30,1
7600,10114.0,-2514.110531340273,volkswagen,Volkswagen Passat Variant,15
1300,-5401.0,6701.280421711781,opel,Opel Zafira,19
38189,38788.0,-599.1613569270776,seat,SEAT Ateca,1
8900,8111.0,788.6020293896709,mercedes-benz,Mercedes-Benz Sprinter,14
1800,-6376.0,8176.2285652360915,opel,Opel Corsa,18
12999,14810.0,-1810.6184935786841,mercedes-benz,Mercedes-Benz E 220,13
10000,12502.0,-2501.8250113327886,opel,Opel Zafira,11
16950,22657.0,-5707.427965280214,ford,Ford EcoSport,5
4600,8484.0,-3884.2468379565744,volkswagen,Volkswagen Touareg,19
38900,45480.0,-6579.854877159269,land-rover,Land Rover Range Rover Evoque,4
3900,-1160.0,5060.202327104955,volkswagen,Volkswagen New Beetle,19
17200,31371.0,-14171.105388509262,bmw,BMW 535,10
16999,38576.0,-21577.353864905337,audi,Audi Q7,14
21990,28163.0,-6172.724179414014,audi,Audi A3,5
33999,35203.0,-1203.7951097013429,bmw,BMW 640,8
12000,10582.0,1417.6374742145235,seat,SEAT Ibiza,8
35850,36061.0,-210.5836743464315,bmw,BMW 530,5
14450,16038.0,-1588.0583312201143,bmw,BMW 320,9
19950,26064.0,-6113.912965310228,kia,Kia Picanto,1
31660,32068.0,-407.7924038272067,volkswagen,Volkswagen Golf,3
14990,15455.0,-464.50458625248393,opel,Opel Astra,6
24690,24821.0,-130.69591337313977,volkswagen,Volkswagen T-Cross,3
36880,29317.0,7562.860533729705,mercedes-benz,Mercedes-Benz GLA 200,3
29990,37572.0,-7581.864583154733,audi,Audi Q5,9
28999,26299.0,2700.03660972698,mercedes-benz,Mercedes-Benz SLK 200,9
29990,34238.0,-4248.299463305237,skoda,Skoda Scala,2
73990,90380.0,-16390.264480994578,mercedes-benz,Mercedes-Benz GLE 63 AMG,6
4999,2222.0,2776.7316951276152,opel,Opel Astra,17
31950,33438.0,-1488.1351965593058,nissan,Nissan Qashqai,1
5750,13757.0,-8006.789518199856,opel,Opel Astra,10
26950,40180.0,-13229.528799571832,volkswagen,Volkswagen Golf,6
18450,21589.0,-3138.7022267965476,volkswagen,Volkswagen Golf R,6
33480,40867.0,-7387.174045825857,land-rover,Land Rover Discovery Sport,5
4990,2839.0,2150.827246467008,volkswagen,Volkswagen Golf,15
13983,18417.0,-4434.261433066458,fiat,Fiat 500X,8
21300,32806.0,-11506.437130917853,volkswagen,Volkswagen Passat Variant,9
10999,8751.0,2247.9342633166016,skoda,Skoda Citigo,11
8595,12065.0,-3470.2997812374088,ford,Ford Focus,8
1750,-2188.0,3938.255076326881,volkswagen,Volkswagen Golf Plus,18
24390,30035.0,-5644.631755715211,mini,MINI Cooper S,5
51970,43108.0,8861.78826871718,bmw,BMW X3,4
143990,73269.0,70721.41937347206,mercedes-benz,Mercedes-Benz G 500,6
39447,35020.0,4426.702608177133,audi,Audi A6,4
24950,68058.0,-43107.970477672265,audi,Audi RS4,6
22980,24455.0,-1474.6412989611817,citroen,Citroen Berlingo,4
27950,30924.0,-2974.4143887792306,jaguar,Jaguar F-Pace,5
32930,45464.0,-12534.26150772829,volkswagen,Volkswagen Golf,5
42800,33966.0,8834.095541920513,mercedes-benz,Mercedes-Benz GL 350,10
11240,15069.0,-3828.5883999676225,fiat,Fiat Tipo,8
13900,4544.0,9356.406292664975,skoda,Skoda Fabia,10
117860,68779.0,49080.82060173669,mercedes-benz,Mercedes-Benz SL 43 AMG,2
44499,69149.0,-24650.420475947132,porsche,Porsche Cayenne,8
19885,21328.0,-1442.7479376273805,mercedes-benz,Mercedes-Benz C 220,9
7530,8996.0,-1466.0133095754172,volkswagen,Volkswagen up!,5
36999,34809.0,2190.2298041584436,volkswagen,Volkswagen Tiguan,4
16500,18792.0,-2291.7360363310727,mercedes-benz,Mercedes-Benz C 180,10
3000,-3358.0,6357.538427816999,opel,Opel Corsa,18
12990,15582.0,-2591.593046785145,fiat,Fiat Tipo,5
23990,21217.0,2772.6685926022947,skoda,Skoda Kamiq,3
8800,9227.0,-427.4571079036941,hyundai,Hyundai i10,7
8950,5152.0,3797.9445692489317,volkswagen,Volkswagen Golf,9
31950,30701.0,1249.3049129489445,volvo,Volvo V90 Cross Country,6
41850,37481.0,4369.123645021944,mercedes-benz,Mercedes-Benz GLB 200,3
5900,1173.0,4727.389492139933,volkswagen,Volkswagen Polo,14
42770,36095.0,6674.51659460739,mercedes-benz,Mercedes-Benz GLB 250,4
15950,15688.0,261.5101656420975,hyundai,Hyundai i30,5
21688,22528.0,-839.9303229200923,peugeot,Peugeot 2008,3
6250,7995.0,-1744.5555756008725,volkswagen,Volkswagen Touran,15
49750,50974.0,-1223.802991033197,land-rover,Land Rover Discovery,4
15290,19668.0,-4377.677168477567,opel,Opel Astra,5
129800,97394.0,32405.624843721773,audi,Audi R8,7
28440,28938.0,-498.08861176215214,audi,Audi A4,3
32490,33624.0,-1133.9388527669507,jeep,Jeep Renegade,1
4200,-5821.0,10020.921333548595,volkswagen,Volkswagen Passat,25
15990,18525.0,-2534.7077526380017,renault,Renault Kadjar,8
14996,16362.0,-1365.9071673660928,volkswagen,Volkswagen Beetle,9
26980,28220.0,-1239.9827756275918,opel,Opel Crossland,1
40880,31941.0,8939.29038162547,opel,Opel Grandland,1
4500,2398.0,2101.8219362554337,peugeot,Peugeot 207,15
3999,-787.0,4786.0047140722745,bmw,BMW 118,18
9498,7938.0,1560.1624324827262,renault,Renault Megane,8
17990,23557.0,-5566.814670760352,skoda,Skoda Octavia,7
22590,29318.0,-6728.078448880009,hyundai,Hyundai KONA,1
20985,27236.0,-6251.144942284598,mazda,Mazda CX-5,6
9450,16128.0,-6677.808832095659,bmw,BMW X3,18
10446,11941.0,-1494.6999140583794,opel,Opel Astra,11
49700,58537.0,-8837.108277338637,volkswagen,Volkswagen Arteon,2
23500,27957.0,-4457.168911642188,audi,Audi A5,8
16999,25288.0,-8288.91545067256,bmw,BMW 320,10
15985,14612.0,1372.9116907890311,mazda,Mazda 3,6
23449,24188.0,-738.6101259834395,skoda,Skoda Kamiq,2
46999,19383.0,27615.855463093554,mercedes-benz,Mercedes-Benz G 320,16
3200,12553.0,-9352.804350497789,mercedes-benz,Mercedes-Benz R 320,18
24650,27370.0,-2719.8630740570843,skoda,Skoda Kamiq,2
54980,59666.0,-4686.197611920892,mercedes-benz,Mercedes-Benz GLE 450,7
18990,17639.0,1351.2628526469016,audi,Audi Q3,7
41990,33793.0,8196.540052189092,toyota,Toyota RAV 4,4
6250,2500.0,3750.444884332217,dacia,Dacia Logan,9
44000,67503.0,-23503.066324170315,maserati,Maserati Ghibli,7
15290,27122.0,-11831.702700887869,volvo,Volvo V60,8
35350,35512.0,-162.19297247807845,skoda,Skoda Karoq,1
47999,43865.0,4134.227047866909,nissan,Nissan X-Trail,2
2750,-4707.0,7457.148864556017,mercedes-benz,Mercedes-Benz A 150,20
13490,19079.0,-5588.710475108808,volkswagen,Volkswagen Tiguan,13
19850,23242.0,-3392.4874471903568,mercedes-benz,Mercedes-Benz C 220,9
14490,16900.0,-2409.7497703717963,toyota,Toyota Aygo,3
2990,-7089.0,10079.277975085046,volkswagen,Volkswagen Golf,20
26990,16119.0,10871.011112700457,opel,Opel Vivaro,4
26990,12042.0,14947.829295003748,bmw,BMW 520,4
12980,8640.0,4340.3126728478965,bmw,BMW 118,14
34179,30277.0,3902.035137684761,audi,Audi A1,2
23150,27212.0,-4062.483348048576,renault,Renault Grand Scenic,5
23500,16805.0,6695.369843875378,bmw,BMW 523,14
5949,2221.0,3727.516072585917,opel,Opel Vectra,16
7950,5616.0,2334.0223763689755,volkswagen,Volkswagen Golf,12
20990,18693.0,2296.646206968853,ford,Ford Focus,5
6999,8950.0,-1951.4457190591602,mercedes-benz,Mercedes-Benz CLC,15
23999,9594.0,14404.725436585093,volkswagen,Volkswagen Golf,7
11899,16393.0,-4494.1355373614715,bmw,BMW 118,9
9900,9410.0,489.74972182484817,audi,Audi A4 allroad,13
24990,22728.0,2262.2301837162777,audi,Audi A4,7
50950,61762.0,-10812.241266443292,mercedes-benz,Mercedes-Benz E 400,4
37950,64100.0,-26150.383054105354,audi,Audi S6,8
11980,10516.0,1464.0720873300852,audi,Audi A3,13
38770,47704.0,-8933.819259777418,seat,SEAT Ateca,4
12990,11442.0,1548.3133695543875,dacia,Dacia Sandero,5
11650,12704.0,-1054.31730324421,mercedes-benz,Mercedes-Benz B 180,13
32590,34318.0,-1728.3414469640702,skoda,Skoda Octavia,1
22440,35082.0,-12641.803613212345,peugeot,Peugeot 508,3
24420,24936.0,-515.611339242856,volkswagen,Volkswagen T-Roc,3
12490,9368.0,3121.851136714715,kia,Kia Picanto,4
3890,-1530.0,5419.595802403135,bmw,BMW 120,20
18999,24243.0,-5243.64532403502,opel,Opel Grandland X,5
13990,14972.0,-981.7537092406783,kia,Kia Picanto,4
5450,3674.0,1776.483511316983,ford,Ford Focus,12
24900,25817.0,-916.7393780346247,ford,Ford Fiesta,1
32950,32504.0,446.47193670481647,mercedes-benz,Mercedes-Benz T-Class,1
17990,19156.0,-1165.9100724742093,opel,Opel Crossland X,5
14350,18557.0,-4206.995969172742,opel,Opel Corsa,4
22490,19317.0,3173.1776449424906,opel,Opel Movano,7
15900,20747.0,-4847.348719879727,dacia,Dacia Duster,5
26999,25817.0,1182.2709760124053,volvo,Volvo XC60,6
14000,22248.0,-8247.976701698339,volkswagen,Volkswagen up!,5
42500,34225.0,8275.143166504204,audi,Audi Q7,8
20000,24341.0,-4340.927530100787,volkswagen,Volkswagen Golf,5
17440,21770.0,-4329.551299825303,fiat,Fiat Tipo,2
474810,160405.0,314404.9955719055,mercedes-benz,Mercedes-Benz E 63 AMG,1
50000,34177.0,15822.864488714818,volkswagen,Volkswagen T6 Multivan,9
16990,22429.0,-5439.2836324202035,fiat,Fiat 500,3
24900,23195.0,1704.7628306528059,volvo,Volvo XC40,6
10399,16361.0,-5961.987420492373,volkswagen,Volkswagen Passat Variant,12
5990,5452.0,537.8249500010061,opel,Opel Zafira,15
54690,53116.0,1573.5735476297777,mazda,Mazda CX-60,1
2500,-3810.0,6309.529432418607,audi,Audi A4,20
16400,39488.0,-23087.996180968912,bmw,BMW 650,17
30970,31237.0,-267.19673944555325,seat,SEAT Leon,1
27960,34445.0,-6484.938013395353,skoda,Skoda Octavia,5
10400,12810.0,-2410.028610327503,opel,Opel Mokka,9
20990,27321.0,-6331.210020397251,citroen,Citroen C3,2
24450,28536.0,-4085.6802553169764,mini,MINI Cooper S,5
27990,28665.0,-674.7368543547018,skoda,Skoda Kamiq,1
10390,6969.0,3421.4007206602946,fiat,Fiat 500C,8
15950,21741.0,-5790.678466717734,mini,MINI Cooper,6
8990,29522.0,-20532.214355098404,bmw,BMW X3,16
12989,19997.0,-7007.845665463163,volkswagen,Volkswagen Polo,6
59900,41780.0,18120.032045963453,mercedes-benz,Mercedes-Benz G 500,25
20600,22859.0,-2258.8277257899135,bmw,BMW 120,8
13744,8447.0,5297.279397379703,seat,SEAT Leon,5
12990,14877.0,-1886.591676988859,opel,Opel Zafira,8
15800,17899.0,-2099.272772825916,skoda,Skoda Fabia,7
17500,20274.0,-2773.65004422074,mercedes-benz,Mercedes-Benz CLA 220,11
26740,23763.0,2976.5992785127164,ford,Ford Kuga,3
23200,26881.0,-3681.3360781421834,audi,Audi Q5,8
